date,product,category,price,quantity,revenue,region
2025-09-29,Phone,Electronics,63343,9,570087,East
2025-09-30,Phone,Electronics,29423,8,235384,West
2025-09-30,Phone,Electronics,42539,1,42539,South
2025-09-30,Shoes,Fashion,7579,4,30316,South
2025-09-30,Headphones,Electronics,4340,8,34720,South
2025-09-30,Headphones,Electronics,9634,6,57804,South
2025-10-01,Phone,Electronics,51299,8,410392,East
2025-10-01,Shoes,Fashion,5325,10,53250,East
2025-10-01,Laptop,Electronics,111142,9,1000278,South
2025-10-01,Watch,Fashion,13531,9,121779,East
2025-10-01,Shoes,Fashion,4045,4,16180,North
2025-10-01,Laptop,Electronics,145424,9,1308816,East
2025-10-01,Phone,Electronics,28714,4,114856,West
2025-10-02,Shoes,Fashion,1867,10,18670,West
2025-10-02,Headphones,Electronics,9957,2,19914,North
2025-10-03,Watch,Fashion,17447,7,122129,South
2025-10-03,Phone,Electronics,24896,7,174272,South
2025-10-03,Laptop,Electronics,103021,7,721147,West
2025-10-03,Shoes,Fashion,5406,7,37842,South
2025-10-03,Headphones,Electronics,8839,1,8839,East
2025-10-04,Phone,Electronics,79515,7,556605,East
2025-10-04,Headphones,Electronics,5401,6,32406,South
2025-10-04,Phone,Electronics,29567,3,88701,West
2025-10-05,Shoes,Fashion,7391,2,14782,South
2025-10-05,Phone,Electronics,22250,5,111250,West
2025-10-05,Phone,Electronics,69633,7,487431,South
2025-10-05,Watch,Fashion,6897,10,68970,South
2025-10-06,Phone,Electronics,51075,6,306450,East
2025-10-06,Watch,Fashion,11567,2,23134,West
2025-10-06,Phone,Electronics,53120,4,212480,East
2025-10-07,Phone,Electronics,38245,5,191225,South
2025-10-07,Watch,Fashion,8950,1,8950,North
2025-10-08,Headphones,Electronics,9775,9,87975,East
2025-10-09,Headphones,Electronics,9670,7,67690,South
2025-10-09,Laptop,Electronics,119963,10,1199630,East
2025-10-09,Headphones,Electronics,7860,2,15720,North
2025-10-10,Shoes,Fashion,7052,9,63468,West
2025-10-10,Headphones,Electronics,14789,8,118312,North
2025-10-10,Headphones,Electronics,2984,8,23872,North
2025-10-11,Shoes,Fashion,4374,5,21870,East
2025-10-11,Headphones,Electronics,3006,3,9018,East
2025-10-12,Headphones,Electronics,5426,6,32556,West
2025-10-12,Watch,Fashion,12294,3,36882,North
2025-10-12,Shoes,Fashion,5629,3,16887,East
2025-10-12,Headphones,Electronics,6503,3,19509,North
2025-10-12,Shoes,Fashion,3516,2,7032,East
2025-10-12,Laptop,Electronics,112891,2,225782,North
2025-10-12,Laptop,Electronics,109092,7,763644,West
2025-10-13,Shoes,Fashion,3252,8,26016,West
2025-10-13,Shoes,Fashion,1339,4,5356,North
2025-10-14,Phone,Electronics,75900,5,379500,North
2025-10-14,Headphones,Electronics,12744,8,101952,North
2025-10-14,Headphones,Electronics,11018,1,11018,West
2025-10-14,Laptop,Electronics,66056,5,330280,North
2025-10-14,Headphones,Electronics,10007,9,90063,South
2025-10-14,Headphones,Electronics,13679,5,68395,West
2025-10-14,Headphones,Electronics,9385,3,28155,North
2025-10-15,Laptop,Electronics,57637,10,576370,West
2025-10-15,Laptop,Electronics,145901,10,1459010,South
2025-10-15,Shoes,Fashion,3534,9,31806,West
2025-10-15,Phone,Electronics,36397,3,109191,West
2025-10-15,Laptop,Electronics,146542,1,146542,South
2025-10-15,Headphones,Electronics,14633,6,87798,East
2025-10-16,Phone,Electronics,55199,1,55199,South
2025-10-16,Shoes,Fashion,7307,1,7307,North
2025-10-16,Shoes,Fashion,2573,3,7719,North
2025-10-16,Phone,Electronics,49615,9,446535,North
2025-10-17,Shoes,Fashion,2273,9,20457,West
2025-10-17,Shoes,Fashion,7911,4,31644,East
2025-10-18,Watch,Fashion,12259,5,61295,West
2025-10-18,Laptop,Electronics,128527,2,257054,South
2025-10-18,Shoes,Fashion,1360,3,4080,South
2025-10-18,Phone,Electronics,64272,7,449904,East
2025-10-19,Phone,Electronics,27955,9,251595,South
2025-10-19,Headphones,Electronics,8761,5,43805,North
2025-10-19,Headphones,Electronics,6693,3,20079,East
2025-10-19,Watch,Fashion,19076,2,38152,East
2025-10-19,Headphones,Electronics,4429,9,39861,West
2025-10-19,Headphones,Electronics,11558,10,115580,North
2025-10-19,Laptop,Electronics,105117,7,735819,West
2025-10-19,Headphones,Electronics,8493,3,25479,East
2025-10-19,Laptop,Electronics,145028,4,580112,East
2025-10-19,Shoes,Fashion,1613,4,6452,East
2025-10-19,Laptop,Electronics,64488,4,257952,West
2025-10-20,Headphones,Electronics,8617,9,77553,South
2025-10-20,Watch,Fashion,16682,2,33364,South
2025-10-20,Watch,Fashion,3459,2,6918,South
2025-10-20,Watch,Fashion,3053,7,21371,East
2025-10-20,Phone,Electronics,41862,1,41862,South
2025-10-20,Headphones,Electronics,4634,9,41706,East
2025-10-21,Phone,Electronics,78830,2,157660,East
2025-10-21,Phone,Electronics,79487,7,556409,South
2025-10-21,Phone,Electronics,19843,2,39686,South
2025-10-22,Headphones,Electronics,2497,3,7491,North
2025-10-22,Watch,Fashion,7461,6,44766,East
2025-10-22,Laptop,Electronics,144042,5,720210,North
2025-10-22,Watch,Fashion,19145,5,95725,South
2025-10-23,Shoes,Fashion,1348,1,1348,North
2025-10-23,Phone,Electronics,58177,1,58177,North
2025-10-23,Phone,Electronics,28704,6,172224,South
2025-10-23,Shoes,Fashion,7077,7,49539,South
2025-10-23,Shoes,Fashion,2295,2,4590,North
2025-10-23,Watch,Fashion,11029,6,66174,East
2025-10-24,Phone,Electronics,71032,4,284128,West
2025-10-24,Shoes,Fashion,3872,7,27104,South
2025-10-24,Laptop,Electronics,109899,1,109899,North
2025-10-24,Watch,Fashion,14345,10,143450,East
2025-10-24,Headphones,Electronics,4127,2,8254,South
2025-10-24,Laptop,Electronics,144231,1,144231,East
2025-10-24,Watch,Fashion,9983,8,79864,East
2025-10-24,Phone,Electronics,69449,2,138898,North
2025-10-24,Phone,Electronics,72599,7,508193,North
2025-10-25,Headphones,Electronics,12127,6,72762,East
2025-10-25,Laptop,Electronics,107553,8,860424,South
2025-10-25,Watch,Fashion,8614,3,25842,West
2025-10-25,Watch,Fashion,9977,9,89793,East
2025-10-26,Headphones,Electronics,12461,2,24922,West
2025-10-26,Watch,Fashion,11188,8,89504,East
2025-10-26,Laptop,Electronics,81232,7,568624,South
2025-10-26,Headphones,Electronics,11691,8,93528,East
2025-10-26,Phone,Electronics,62577,6,375462,South
2025-10-27,Laptop,Electronics,138299,5,691495,West
2025-10-27,Headphones,Electronics,12890,7,90230,East
2025-10-27,Watch,Fashion,19363,10,193630,North
2025-10-27,Shoes,Fashion,6281,5,31405,North
2025-10-28,Laptop,Electronics,50804,6,304824,West
2025-10-28,Laptop,Electronics,57442,1,57442,West
2025-10-28,Phone,Electronics,46138,7,322966,North
2025-10-28,Laptop,Electronics,80322,8,642576,North
2025-10-28,Laptop,Electronics,136554,8,1092432,South
2025-10-28,Laptop,Electronics,71506,9,643554,West
2025-10-29,Watch,Fashion,19885,5,99425,East
2025-10-29,Watch,Fashion,2893,9,26037,East
2025-10-29,Shoes,Fashion,3970,8,31760,West
2025-10-29,Watch,Fashion,15878,1,15878,East
2025-10-30,Laptop,Electronics,146770,5,733850,West
2025-10-30,Phone,Electronics,38809,6,232854,East
2025-10-30,Headphones,Electronics,6819,9,61371,West
2025-10-30,Laptop,Electronics,80137,7,560959,South
2025-10-30,Laptop,Electronics,115945,7,811615,East
2025-10-30,Phone,Electronics,57637,5,288185,North
2025-10-31,Laptop,Electronics,100315,8,802520,East
2025-10-31,Headphones,Electronics,9215,7,64505,North
2025-10-31,Watch,Fashion,14715,10,147150,West
2025-11-01,Headphones,Electronics,9392,7,65744,North
2025-11-01,Shoes,Fashion,6323,2,12646,East
2025-11-01,Laptop,Electronics,92190,10,921900,North
2025-11-01,Watch,Fashion,8260,5,41300,North
2025-11-01,Headphones,Electronics,3638,10,36380,North
2025-11-01,Phone,Electronics,20495,4,81980,North
2025-11-02,Headphones,Electronics,2039,10,20390,North
2025-11-02,Shoes,Fashion,6196,4,24784,West
2025-11-02,Headphones,Electronics,14352,9,129168,West
2025-11-02,Phone,Electronics,70899,8,567192,West
2025-11-02,Watch,Fashion,12063,3,36189,East
2025-11-02,Shoes,Fashion,4834,9,43506,East
2025-11-03,Watch,Fashion,17756,6,106536,East
2025-11-04,Watch,Fashion,9024,6,54144,East
2025-11-04,Laptop,Electronics,76330,6,457980,West
2025-11-04,Laptop,Electronics,117485,9,1057365,East
2025-11-04,Headphones,Electronics,11011,7,77077,South
2025-11-04,Phone,Electronics,32600,10,326000,South
2025-11-04,Watch,Fashion,10183,6,61098,North
2025-11-04,Laptop,Electronics,88283,9,794547,North
2025-11-05,Headphones,Electronics,14853,10,148530,North
2025-11-05,Headphones,Electronics,10392,10,103920,East
2025-11-05,Phone,Electronics,28480,2,56960,North
2025-11-06,Headphones,Electronics,3466,4,13864,North
2025-11-06,Watch,Fashion,19326,8,154608,West
2025-11-06,Laptop,Electronics,52358,8,418864,South
2025-11-07,Shoes,Fashion,2809,4,11236,South
2025-11-07,Laptop,Electronics,130218,8,1041744,East
2025-11-07,Phone,Electronics,41098,5,205490,West
2025-11-07,Watch,Fashion,5453,9,49077,South
2025-11-07,Laptop,Electronics,64556,4,258224,South
2025-11-07,Phone,Electronics,36117,8,288936,South
2025-11-08,Phone,Electronics,69184,3,207552,North
2025-11-08,Headphones,Electronics,5531,5,27655,North
2025-11-08,Watch,Fashion,11212,4,44848,West
2025-11-08,Headphones,Electronics,8544,9,76896,South
2025-11-08,Watch,Fashion,5712,7,39984,West
2025-11-09,Laptop,Electronics,95861,3,287583,East
2025-11-09,Shoes,Fashion,1284,5,6420,East
2025-11-09,Laptop,Electronics,133279,1,133279,West
2025-11-10,Headphones,Electronics,7103,9,63927,North
2025-11-10,Headphones,Electronics,13752,7,96264,West
2025-11-10,Shoes,Fashion,7309,7,51163,West
2025-11-11,Headphones,Electronics,13467,2,26934,South
2025-11-11,Laptop,Electronics,51931,10,519310,West
2025-11-11,Shoes,Fashion,2912,9,26208,East
2025-11-11,Phone,Electronics,47746,1,47746,East
2025-11-11,Laptop,Electronics,112602,6,675612,West
2025-11-12,Watch,Fashion,19370,10,193700,West
2025-11-12,Laptop,Electronics,148838,7,1041866,South
2025-11-12,Phone,Electronics,48394,9,435546,West
2025-11-12,Headphones,Electronics,9527,1,9527,East
2025-11-12,Phone,Electronics,56818,5,284090,South
2025-11-12,Watch,Fashion,15559,4,62236,West
2025-11-13,Laptop,Electronics,93998,6,563988,North
2025-11-13,Laptop,Electronics,89863,7,629041,North
2025-11-13,Shoes,Fashion,6870,7,48090,West
2025-11-13,Phone,Electronics,43499,10,434990,South
2025-11-14,Watch,Fashion,7544,7,52808,South
2025-11-14,Headphones,Electronics,14027,8,112216,West
2025-11-14,Laptop,Electronics,59533,10,595330,North
2025-11-15,Laptop,Electronics,70683,5,353415,North
2025-11-15,Shoes,Fashion,2029,6,12174,South
2025-11-16,Headphones,Electronics,13018,1,13018,West
2025-11-16,Headphones,Electronics,3812,4,15248,East
2025-11-17,Watch,Fashion,14956,8,119648,West
2025-11-17,Watch,Fashion,10842,4,43368,North
2025-11-17,Phone,Electronics,61425,6,368550,North
2025-11-17,Watch,Fashion,2932,6,17592,West
2025-11-17,Shoes,Fashion,7474,7,52318,West
2025-11-17,Laptop,Electronics,61390,3,184170,West
2025-11-17,Laptop,Electronics,54202,10,542020,West
2025-11-17,Watch,Fashion,12284,1,12284,North
2025-11-18,Shoes,Fashion,7187,9,64683,West
2025-11-18,Phone,Electronics,45919,9,413271,East
2025-11-18,Headphones,Electronics,11891,7,83237,East
2025-11-18,Phone,Electronics,53637,3,160911,West
2025-11-18,Shoes,Fashion,6703,7,46921,East
2025-11-19,Headphones,Electronics,3141,10,31410,East
2025-11-19,Shoes,Fashion,4009,7,28063,South
2025-11-19,Phone,Electronics,72843,2,145686,East
2025-11-19,Watch,Fashion,10293,4,41172,East
2025-11-20,Shoes,Fashion,3450,8,27600,North
2025-11-20,Shoes,Fashion,1132,6,6792,East
2025-11-20,Headphones,Electronics,3000,1,3000,North
2025-11-20,Shoes,Fashion,4648,7,32536,North
2025-11-20,Shoes,Fashion,6404,2,12808,North
2025-11-21,Shoes,Fashion,6512,8,52096,North
2025-11-21,Headphones,Electronics,5189,3,15567,East
2025-11-21,Shoes,Fashion,4513,8,36104,East
2025-11-21,Headphones,Electronics,3301,6,19806,West
2025-11-22,Laptop,Electronics,138179,3,414537,North
2025-11-22,Phone,Electronics,30849,7,215943,West
2025-11-22,Laptop,Electronics,101235,5,506175,South
2025-11-23,Phone,Electronics,62503,4,250012,South
2025-11-23,Shoes,Fashion,4249,10,42490,North
2025-11-24,Watch,Fashion,6820,1,6820,North
2025-11-24,Headphones,Electronics,4213,10,42130,North
2025-11-24,Phone,Electronics,27940,2,55880,West
2025-11-25,Watch,Fashion,15471,5,77355,South
2025-11-25,Laptop,Electronics,71688,10,716880,South
2025-11-25,Watch,Fashion,19005,2,38010,South
2025-11-26,Watch,Fashion,18769,3,56307,East
2025-11-26,Laptop,Electronics,124324,6,745944,South
2025-11-26,Headphones,Electronics,13373,8,106984,North
2025-11-26,Watch,Fashion,10868,5,54340,West
2025-11-27,Watch,Fashion,13141,8,105128,South
2025-11-27,Laptop,Electronics,115816,8,926528,South
2025-11-27,Laptop,Electronics,103392,4,413568,South
2025-11-28,Laptop,Electronics,80695,7,564865,South
2025-11-28,Shoes,Fashion,7115,3,21345,West
2025-11-28,Shoes,Fashion,2687,7,18809,West
2025-11-28,Headphones,Electronics,7878,6,47268,East
2025-11-28,Headphones,Electronics,14376,8,115008,South
2025-11-29,Headphones,Electronics,7611,5,38055,East
2025-11-29,Laptop,Electronics,143756,1,143756,East
2025-11-30,Laptop,Electronics,85591,4,342364,West
2025-11-30,Phone,Electronics,23913,6,143478,East
2025-12-01,Laptop,Electronics,143180,6,859080,South
2025-12-01,Phone,Electronics,77653,9,698877,North
2025-12-01,Laptop,Electronics,51745,5,258725,South
2025-12-01,Shoes,Fashion,4967,9,44703,East
2025-12-01,Laptop,Electronics,54692,2,109384,West
2025-12-02,Watch,Fashion,14679,3,44037,North
2025-12-02,Watch,Fashion,4758,6,28548,West
2025-12-02,Phone,Electronics,69662,1,69662,North
2025-12-02,Watch,Fashion,15140,10,151400,South
2025-12-02,Headphones,Electronics,5415,4,21660,North
2025-12-02,Watch,Fashion,15724,4,62896,West
2025-12-03,Headphones,Electronics,9549,5,47745,South
2025-12-03,Headphones,Electronics,10124,2,20248,West
2025-12-04,Phone,Electronics,60664,9,545976,West
2025-12-04,Phone,Electronics,69936,8,559488,West
2025-12-04,Laptop,Electronics,137566,5,687830,North
2025-12-05,Watch,Fashion,13375,8,107000,North
2025-12-05,Shoes,Fashion,2011,1,2011,West
2025-12-05,Phone,Electronics,45056,3,135168,South
2025-12-05,Shoes,Fashion,7920,8,63360,North
2025-12-05,Laptop,Electronics,118208,8,945664,East
2025-12-05,Laptop,Electronics,110680,7,774760,South
2025-12-06,Watch,Fashion,7586,2,15172,East
2025-12-06,Phone,Electronics,71567,8,572536,West
2025-12-06,Headphones,Electronics,2914,5,14570,West
2025-12-07,Phone,Electronics,66528,2,133056,North
2025-12-07,Laptop,Electronics,91367,9,822303,South
2025-12-07,Watch,Fashion,12994,4,51976,East
2025-12-07,Laptop,Electronics,145662,6,873972,North
2025-12-07,Shoes,Fashion,5947,1,5947,South
2025-12-07,Laptop,Electronics,106049,6,636294,North
2025-12-08,Headphones,Electronics,5735,9,51615,South
2025-12-08,Laptop,Electronics,88798,7,621586,North
2025-12-09,Phone,Electronics,33087,10,330870,North
2025-12-09,Laptop,Electronics,137252,8,1098016,North
2025-12-09,Watch,Fashion,15086,9,135774,East
2025-12-09,Watch,Fashion,16719,4,66876,West
2025-12-10,Shoes,Fashion,2419,1,2419,South
2025-12-10,Laptop,Electronics,81261,2,162522,East
2025-12-10,Watch,Fashion,2206,7,15442,South
2025-12-10,Shoes,Fashion,5879,5,29395,East
2025-12-11,Laptop,Electronics,87634,3,262902,West
2025-12-11,Headphones,Electronics,6658,3,19974,South
2025-12-12,Phone,Electronics,24122,9,217098,North
2025-12-12,Shoes,Fashion,7565,3,22695,North
2025-12-12,Headphones,Electronics,8048,1,8048,East
2025-12-12,Phone,Electronics,48576,4,194304,East
2025-12-13,Watch,Fashion,15398,10,153980,East
2025-12-13,Laptop,Electronics,127934,7,895538,East
2025-12-14,Phone,Electronics,24029,2,48058,South
2025-12-14,Watch,Fashion,2356,8,18848,West
2025-12-14,Shoes,Fashion,1899,5,9495,East
2025-12-14,Shoes,Fashion,1762,4,7048,East
2025-12-14,Phone,Electronics,71602,1,71602,East
2025-12-15,Laptop,Electronics,54584,1,54584,West
2025-12-15,Phone,Electronics,24215,10,242150,West
2025-12-15,Laptop,Electronics,67980,8,543840,East
2025-12-15,Headphones,Electronics,2472,8,19776,South
2025-12-15,Shoes,Fashion,1403,8,11224,South
2025-12-16,Headphones,Electronics,7541,3,22623,East
2025-12-16,Shoes,Fashion,6120,9,55080,North
2025-12-16,Phone,Electronics,42115,5,210575,North
2025-12-17,Watch,Fashion,3921,2,7842,West
2025-12-17,Laptop,Electronics,54404,5,272020,North
2025-12-17,Laptop,Electronics,64826,1,64826,East
2025-12-17,Laptop,Electronics,57034,6,342204,East
2025-12-18,Headphones,Electronics,3930,9,35370,North
2025-12-18,Laptop,Electronics,130351,5,651755,East
2025-12-18,Phone,Electronics,37424,5,187120,West
2025-12-18,Headphones,Electronics,14465,10,144650,East
2025-12-19,Phone,Electronics,44823,2,89646,West
2025-12-19,Headphones,Electronics,4525,7,31675,West
2025-12-19,Phone,Electronics,58776,3,176328,East
2025-12-20,Shoes,Fashion,2264,8,18112,South
2025-12-20,Shoes,Fashion,4392,10,43920,South
2025-12-20,Headphones,Electronics,13398,4,53592,East
2025-12-20,Laptop,Electronics,110617,10,1106170,North
2025-12-20,Laptop,Electronics,142954,2,285908,East
2025-12-21,Laptop,Electronics,88531,1,88531,South
2025-12-21,Shoes,Fashion,7983,9,71847,West
2025-12-21,Headphones,Electronics,4229,8,33832,North
2025-12-21,Shoes,Fashion,4241,8,33928,West
2025-12-21,Shoes,Fashion,6678,9,60102,North
2025-12-22,Laptop,Electronics,136654,5,683270,East
2025-12-22,Phone,Electronics,65939,7,461573,West
2025-12-22,Laptop,Electronics,149421,1,149421,East
2025-12-22,Watch,Fashion,15087,3,45261,South
2025-12-23,Phone,Electronics,39843,7,278901,West
2025-12-23,Watch,Fashion,3296,1,3296,East
2025-12-23,Laptop,Electronics,122626,7,858382,North
2025-12-23,Shoes,Fashion,4927,6,29562,West
2025-12-23,Shoes,Fashion,7152,1,7152,South
2025-12-24,Watch,Fashion,18210,1,18210,West
2025-12-24,Shoes,Fashion,2541,4,10164,North
2025-12-24,Laptop,Electronics,132621,10,1326210,South
2025-12-24,Watch,Fashion,11709,5,58545,West
2025-12-24,Headphones,Electronics,10784,5,53920,West
2025-12-25,Shoes,Fashion,1261,1,1261,West
2025-12-25,Watch,Fashion,15335,9,138015,West
2025-12-25,Watch,Fashion,7857,7,54999,East
2025-12-25,Watch,Fashion,11801,7,82607,West
2025-12-26,Headphones,Electronics,13032,3,39096,South
2025-12-26,Headphones,Electronics,5907,10,59070,South
2025-12-26,Watch,Fashion,11792,4,47168,East
2025-12-28,Phone,Electronics,49061,4,196244,East
2025-12-28,Headphones,Electronics,2198,9,19782,West
2025-12-28,Laptop,Electronics,93301,5,466505,West
2025-12-29,Phone,Electronics,43065,9,387585,North
2025-12-29,Laptop,Electronics,68268,6,409608,West
2025-12-29,Headphones,Electronics,10657,1,10657,West
2025-12-29,Headphones,Electronics,3321,3,9963,West
2025-12-30,Headphones,Electronics,4643,7,32501,East
2025-12-30,Watch,Fashion,4530,5,22650,South
2025-12-30,Phone,Electronics,71741,7,502187,West
2025-12-30,Laptop,Electronics,125974,4,503896,West
2025-12-31,Phone,Electronics,37328,2,74656,North
